text,labels
"Ох, свежайший приём сам дурак , ты из детского сада пишешь, что ли? Воистину, нацея дигродирует.
",1
"Сел цыган на цыпочки и сказал ЦЫПЛЕНКУ цыц.
",1
"А иногда, потому что хочет трахнуть вашу ногу.
",1
"Если тебя посадить в тюрьму и трахнуть - тоже изменишься.
",1
"Хохлы то да разъезжаются ты прав.
",1
"Невнимательно читаешь. Я не называл его геем. Он своей игрой из гея сделал пидораса.
",1
"ну раз ты не херовый, давай хоть 1 ссылку после которой можно забыл что искал или пиздабол?
",1
"Да не, у меня штанишки на резинке )
",1
"Цикл, что бы удалялся одна запись, за n секунд, а не все сразу.
",1
"Если коротко - Мы такие все из себя распиздатые, а вы челядь - угомонитесь. Нихуя своего мы вам не отдадим. Смиритесь!!!!!! Короче, очередные игры в большой политике. Очередной БАННЫЙ ЦИРК!!!!
",1
"У меня когда сильно мерзнет лицо становится тяжело говорить, начинаю мямлить самого аж бесит, я один такой ?
",1
"Гопник с гопниками камазов
",1
"Было же несколько дней назад, кто ссылку даст, и модера зовите
",1
"Чтоб мозгов набираться, раз тупит ещё...
",1
"в то время как выражения уровня цыган надо стрелять , Сжигать гомосексуалистов , отстреливайте гомофобов - будет расцениваться как разжигание вражды и травля Я так понимаю, что только призывы к физическому уничтожению считаются серьёзными?
",1
"я никому минусы не ставлю здесь, а ты походу баклан подгорел и аж на все по единичке повесил?
",1
"Ставить пьяную и трезвую езду на одну полку глупо, но ещё глупее ставить на одну полку понятия умышленное убийство и нарушение правил дорожного движения , что вы делаете комментарием выше.
",1
"Точно, вот падла такая
",1
"Именно что как с евреями, когда мажоры всякие благополучно упорхнуть успели, за ними всякие топы, а вот доктор Шнупитман ехал в Дахау. И да, ты же помнишь, чем для Германии закончилась эта эпопея? А у РФ стартовые условия то похуже.
",1
"Мэл Гибсон 90х - Геральт моей мечты
",1
"Егорьевское шоссе. Маршрут: Касимов-Москва.
",1
"Поросёнок Александр съёбывает из беларашки?
",1
"Либо это рациональное мнение, что русским действительно лучше жить в России.
",1
"Горькая правда лучше сладкой лжи.
",1
"У него явно вышел новый альбом...
",1
"Интеллегентные славяне)
",1
"не верю, первым языком был цыганский - ай лю лю лю
",1
"Надо добавить тег политика , тогда набегут кремлеботы и всех быстро заминусят.
",1
"Чувак, ты подписал договор с суммой 68 тыс.? Ты уже оплатил? Если оба ответа да - смирись, ты лох, без обид.
",1
"Назад народ! Это уже не тот чубака!
",1
"осталось прифотошопить член вместо пизанской башни
",1
"Жооора, мусик твой! Эй, уйди, Я с вами вижу раааай.
",1
"Боюсь представить сколько такая бандура соляры жгёт...
",1
"камер много, навигатор почти безостановочно трындит. мне разжежывать не нужно, вы сами себе разжевали, но очень долго это делали. бывает.
",1
"Забей, нормально писал, здесь не институт благородных девиц. Вообщем молодец, жги нас глаголом
",1
"А свиньи разве умеют читать?
",1
"Модератор(Женёк) когда-то возгорелась увидев на пекабе клубничные фоточки якобы несовершеннолетней, Жень.
",1
"За рогатую крысу-крысу
",1
"В этой ветке выше обсуждали суд присяжных в РФ и любовь народа к ауе
",1
"Ну зачем JPEG? Слишком много шакалов будет на таких комиксах.
",1
"Наоборот это как?) бывшая жена - лучшая проститутка?
",1
"Ветер в харю,я хуярю.
",1
"Меж Адом и Раем раскинуло двух! В Аду Пятачок, а в Раю - Винни-Пух!
",1
"Я не про детей священника, а о детях идиотов, которые ему поверят
",1
"Видать ТС сам не в курсе на хуй это ляпнул.
",1
"Вот суки а, зарплата и без того не большая, ещё и урезать умудряются. Гандоны, сами то поди на прадике лексусе и по заграницам мотаются
",1
"Баба один в один копия моей подруги. Только та сейчас в Питере, и у нее сейчас рука сломана.
",1
"в начале изнасиловать, а потом сжечь, попрошу заметить.
",1
"Включи РенТв, твоё желание укрепится...
",1
"ему пора на козлодёрню
",1
"Скудоумие это свойство личности проявлять умственную ограниченность. И где здесь обзывание?
",1
"Афродыра - толерантно!
",1
"Держись, дружочек! Поправляйся поскорее! Ты настоящий герой. Мы все за тебя переживаем и держим кулаки! Все обязательно наладится!!!
",1
"Евреи, фашисты и ирландцы ладно, но как древние египтяне примазались к победе над депрессией?
",1
"Пиздеж, на флешке тубик видно, а вот кровохарканье от других болезней может быть
",1
"Я всё прочитал,и даже комментарии,я теперь Кулхацкер?
",1
"Говорят, что пятачок у свиньи - это укороченный хобот. Их что, тоже запретят? : -( Хнык.
",1
"Больше идиотов ,которые верят в гороскопы ,я ненавижу тех кретинов ,что верят в ангелов-хранителей .
",1
"Родину? Боты ничего кроме подмены понятий не могу. Речь идет о неадеквате который запрещает всё и вся. Позже в Китае даже запретили фильм Кристофер Робин .
",1
"У петушков в телевизоре куда ни плюнь - всюду провокации.
",1
", тут у человека весь народ психически больные и отставшие в развитии. Сможете ему помочь?
",1
"орнитозавр празднует победу над карликовым жидорептилойдом с планеты нибиру
",1
"Вот 23 февраля также сделал. Рука болит, морда поцарапана, походу получилось.
",1
"А Петюне делать больше нечего. Так как Европа и америкосы вписываются за укров, Петюне хорошо бы перед выборами организовать какой нибудь победоносный скандальчик, и пусть даже обосраться, но все равно выдать его за свою великую перемогу.
",1
"Согласен, хреновый сервис, надеешься на фото а они не выполняют заказ....
",1
"Всегда знал, что анимешники - ебанутые люди.
",1
"Ебаные, тупые постановки
",1
"Ага, они тоже плоские, как и земля и солнце и луна... , - стрельнул пукан у сами знаете кого
",1
"Ну знаете ли это каким тупым надо быть чтоб спиздить кошель, вынуть деньги, а потом искать хозяина чтоб вернуть. Чувак должен это понимать тоже.
",1
"Мозгов им не хватает понять, что скорая может и к НИМ не проехать, а не только к соседям
",1
"За владение BMW уже надо уголовку заводить,одно мудачьё конченное на них ездит!
",1
"К психиатОру! А то и - уринотерапевту!
",1
"Что за дебилная превычка сразу делать свои ебанутые выводы. Почему бы сразу не спросить у ребенка типо почему полусладкое, ребенок бы вполне понятно ситуацию обьяснил.
",1
"Гитлер сверху передает тебе одобрительный привет за этот высер.Пардон, снизу, из глубокого Адика.
",1
"Хз, очередная баба на которую можно подрочить.
",1
"Щас бы вот еще в донецки всякие отдыхать ездить. Нет, спасибо.
",1
"Больно уж раскачанный этот Задов. Нагиев стал качаться уже после Модерна.
",1
"ой блять, как же вы заебали один еблан впишется в тему и прилично устроится и всё!1 - ОН, БЛЯТЬ, ВС СДЕЛАЛ САМ!1 И ВСЕГО ДОБИЛСЯ САМ!1 не по стечению обстоятельств, не потому что попёрло, а потому что ОН ВЕЛИКИЙ САМ!1 и тут же другие васи, которым чуть меньше в жизни подогнали и чуть хуже устроили, начинают ему подпевать - ВОТ СМОТРИТЕ! ОН САМ ВСЕГО ДОБИЛСЯ!1 ссука, какие же вы имбецилы... вы даже из мамкиной утробы сами хер появились, фанаты Золушки, блять
",1
"Как задолбал этот одесско-израильский говор, аж с прошлого века...
",1
"Щас бы Пескова и чурку с аула сравнивать
",1
"round150711 mail.ru жду
",1
"Живи в иллюзорном раю, как телекретин, чО...
",1
"Самые лучшие чурки - горят в печурке!
",1
"Пыщ пыщ онотоле! Попячса! Жърчик!
",1
"https: goo-gl.ru 4UPn
",1
"Соблазнюшка! Пойду поем
",1
"Мне кажется они просто хотят его съесть. Первый гурман был, решил начать с мозгов
",1
"Ха ха, пиздос. Там в комментах ещё либерасня подпиздывает. Поколение, воспитанное женщинами
",1
"Не режиссёр, а отрыжка бешеной пизды! (
",1
"олдскулы мои олдскулы
",1
"Последнее сообщение жена написала?
",1
"Среди боевиков были и снайперы с ближнего востока.
",1
"в рамках христианской парадигмы только Господь Бог (Яхве Иегова) являющийся Демиургом (то есть творцом мира) и Саваофом (верховным воителем) может уничтожать существ. Все, что может Сатана, по представлению христиан он может делать только с позволения Бога.
",1
"Мне кажется, так звучит лучше: Милая Хоккайдо, я тебя Хонсю. За твою Сикоку я тебя Кюсю
",1
"Да, такси везёт самые ублюдские пидарасы, таксист подрезал на дороге, какой-то дикий азиат, охуевающий от того, что по улицам не повозки с ослами ездят, а автомобили, отослал им на почту запись его броуновского движения по проспекту, им похуй!!просто проигнорили!вонючие ублюдские хапуги с долбоебами таксистами
",1
"Искренне желаю,чтоб нашлись хозяева.Вас понимаю,не легко вам.Пусть все решится добром!!!
",1
"РФ готова поддерживать хоть черта лысого, если это поднимет цену на нефть.
",1
"Что тебя рассмешило? Отсутствие логики в твоих комментах?
",1
"Дядь, ты дурак? Я и написала, что религиозный крест будет на пользу, потому что у нас нету нерелигиозный объектов. Может стоит получше читать, прежде чем пытаться спорить?
",1
"Чуваку будет кабзда 99.9 , не удивлюсь если за рулём будет хаченыш из Рашки, свои там уже научены что против полиции лучше не идти, лучше остановиться и руки на капот чем тягаться с полицией, ведь все равно теперь поймают и покажут что ничем он от простого мешка мяса не отличается.
",1
"Кстати, какой антоним в оккупанту?
",1
"ха-ха-ха! я смеюсь в лицо оскорбляющим меня!
",1
"А мы стараемся. Из России мы матушки.
",1
"Хооотииите скаааазаатьь эстоонцы нее поннимать руусский матерныйблятьнахуйдибилысмииррНО!
",1
"молодец! Хороший малчик, возьми с полки пирожок.
",1
"бронетрусики не спасут от снега жёпу..
",1
"4, кастрированный, любит играть и носиться. И ещё гулять выходим, я покурить выхожу он со мной, побегает, по березам полазит и домой. И зимой на батарее любит валяться (батарея кожухом закрыта), дурачок бывает перележит перегреется сползает и на линолиуме остывает.
",1
"За госуслуги с показыванием номера телефона, паспорта и морды лица в МФЦ спорить не буду и без этого думаю причин хватит. Смысл день мозги колупать с переносом номеров в поддержках, интнрнетах и прочей трихомудии когда можно написать одно заявление перенеся номер другому оператору? Ну не ёта так другой оператор работающий в 2g сети без лишнего мозгоебства перенес номер. Просто жаль что на них времени убил месяц.
",1
"Судя по ебанутой траектории он тупо уснул или плохо стало.
",1
"О, пришла весна, начались обострения у шизы.
",1
"Мне одному не интересны петушиные бои?
",1
"Лига художников -- можно Ивашке уши Мики Мауса, или как нибудь по другому объединить двух балбесов в один персонаж
",1
"Да гомофобам плевать на достоверность, на пруфы, там-то мозга нет по определению, лол)
",1
"кусок окаменевшего говна весом в 1,3 кг . Там нет мозга .
",1
"Дядя, ты дурак, и тому доказательства с печатью уже не нужны.
",1
"будто я смотрю что то не на торренте.....
",1
"Любимая шутеечка бати про люк. Эх молодость. Таки шо у Дюка торчит из люка?
",1
"И еще вопрос. Как удалить инфу о себе, если давно удалил страницу, а айди и имейл, на который регистрировал, не помнишь? Что писать в заявлении?
",1
"ЕБАНЫЙ БЛЯДЬ РОТ! Где жесть то сука!?!? , поправьте пожалуйста. И леща автору если можно
",1
"Ебать сколько ебанутых ватников набежало. 15-20 штук насчитал. Радуйтесь это ваши пенсии, больницы , дороги и т.д.
",1
"Дядя, ты дурак? Социалка - это не только пособия, это вообще черты так называемого социального государства, воплощающего некоторые социалистические идеи. И эта модель неплохо работает во всем развитом мире, в отличие от нашего доктринированного социализма, под тяжестью догм которого советский союз и рухнул.
",1
"Судя по коментам, опять старперы Пикабу с Яплакалъ.
",1
"Да что там в этой Австралии делать? Жара, всякие твари ползают, лучше в Перми осесть, это куда лучше какой-то Австралии
",1
"Слишком женоподобное лицо. Настоящие солдаты уже закончились, наверное.
",1
"А у тебя точно есть поддержка NVME на плате? Может там таки m2 слот банальный?
",1
"Хохлы не смешно писать от имени россиян.
",1
"Что он тебе дол? Раз преподОвал...
",1
"Кто дал этим глупым зусулам ядрён-батон??
",1
"8.Комментаторы комментируют пост с комментариями комментаторов, комментирующих комментатора комментатора
",1
"Избить, тело сжечь, а то что останется пустить на корм рыбам. Я правильно понял намеки учителя про палатку, костер и рыбу?
",1
"просто не либераст бездомный.
",1
"10 к 1 эти ублюдки высерыши властей региона
",1
"Читал и блевал, блевал и читал, ненавижу ублюдков
",1
"Ух ты! Дяденька, а вы правда настоящий сварщик!? Здоровсько!
",1
"ну как бы..геи и пидорасы- как ни крути, выходят за рамки нормального
",1
"То чувство, когда тебе 15 но ты знаешь половину этих пунктов
",1
"Она не касалась писи козла..вон свидетели даже есть
",1
"А наши патриоты все живут в загнивающей Огласите весь список. Песков и его семья, Соловьев, и остальная банда чинуш. 1)Песков там не жтвет.Как впрочем и Соловьев. 2)Это что стих про них что-ли? Это они диванные бойцы,которые в интернете пишут?Вы там кукухой поехали?
",1
"а свидетель то петух.
",1
"Москва не хочет этой войны, и тебе наш президент это ясно по-русски сказал: не сметь стрелять по Багдаду! Лучше вместе ебанём по Тбилиси. Жириновский зы. лучше вместе ебаните по фашингтону
",1
"А эта жаба очухивается, че за хуйня!
",1
"А как ты понял, что у тебя глисты? И как вывел?
",1
"Просто на хуй посылаю таких наглецов.
",1
"Сомневаюсь) по-моему просто британцы - те еще свиньи
",1
"Какой то он жалкий всё время. Этакая тень Льва Давидовича. Как неприкаянный дурачок, но настырный и упрямый.
",1
"Вижу рожу киселя,сразу ставлю минус!
",1
"Впадлу готовить, кашки кастрюлю сварил, на неделю хватит)
",1
"Ну слава тебе господи я не одна такая в Минске, кому попадаются таксисты неадекваты. Случай первый-Водитель предложил перейти на другую сторону проспекта, потому что ему не удобно разворачиваться и вообще бензин прожигать . Случай второй - Водитель приехал с другом, сказал что всегда работают вдвоём. От поездки отказалась, с точки зрения безопастности. В третий раз, по мнению водителя я слишком долго шла, пошло платное ожидание, его это не устроило. Требовал отменить заказ. Я Предложила отменить самостоятельно. Он просто заблокировал двери, проехал 30 метров и сидел в машине смотрел на меня. Я отменила, вызвала другое такси, написала жалобу. Когда убер был европейский такой х ни не было. Ни одной жалобы, ни одной отменённой поездки. Может это проклятие яндекса - все через одно место?
",1
"Чё, коллеги уже домой свалили, один сидишь?
",1
"Рука ушла блудить с ногою Спина на попе сладко спит И сатана на это глядя Тихонько в ауте сидит
",1
"Зажигалкой коптиш ложку и собираеш
",1
"Приходи) Забирай) Не жалко!
",1
"Смешно тут наркоманам, наверно... я вот ничего не поняла
",1
"гнильем скотину кормить? Скорее чтоб не намокло упаковали сухое сено
",1
"Шло бы ты дите безмозглое, в свои игрушки лучше бы поиграло. Мечи, магия и все такое. До остального дорасти еще нужно. Общаться с тобой только время терять. Слышать ты ничего не хочешь, потому, что лучше всх все знаешь. На здоровье. Скатертью дорога, пятка от тапка не русского.
",1
"Чот баяны косяками попёрли, к дождю наверное.
",1
"Почему же? Я что, рыжий что ли) От чего... Почему я не могу защищаться от нападок педофилов? Ты что, педофил? Или мальчик, который любит большую колбаску в заднем проходе? А? Дружок) кто ты и с какого хуя ты мне говоришь что делать. Сначала разговариватт научись, школота.
",1
"какие вдуватели? какая мата хари? не будет у неё тем карьеры! там одни гомосеки и бабо-мужики, декаданс, запустение и одичание, вообщем фейл
",1
"Русскоязычный Харьков не вырезан бандеровцами. Бандеровцы просто хотят, чтобы Харьков перестал быть русскоязычным. Моя русскоязычная бабушка больше не будет смотреть телевизор на родном языке. Русскоязычный я не посмотрю в кинотеатре фильм на родном языке. Мои русскоязычные дети не смогут учиться на родном языке. Если, конечно, следующая власть не отменит политику декоммунизации и украинизации.
",1
"Спокойным и положительным бабам нужен адреналин,поэтому они выбирают орангутангов,потому как они же сильные и безбашенные,и смогут защитить потомство,это на уровне инстинктов,но когда он её начинает пиздить почем зря,тогда она начинает понимать,да и то не всегда,бьет значит любит.. В борьбе разума и инстинктов побеждает...
",1
"Зачем? Там в основном ваши сослуживцы из диванных войск. Так что лучше вы идите.
",1
"Дядя, ты для галочки жить остался? Ты правда считаешь, что дочери нужен пустой мешок с костями, а не отец? К неврологу сходить и объяснить свое психоэмоциональное состояние религия не позволяет?
",1
"Двойственные стандарты из за ограниченности ума недалёких человеческих индивидов.
",1
"- А вот тебе грамота, дядя. - В очко себе свою грамоту засуньте, плашмя причём, не сворачивая. - Ах так, тогда мы всем расскажем, что ты нарушитель, мы тебя даже подозревали, что ты бухой за рулем ездил. - На хую вертел я ваши подозрения, врачи сказали, что я чист.
",1
"как бесят меня эти псевдорустикалы.
",1
"А ну-ка расскажи мне, как Зевсова вера Пифагора задушила? В наши дни, спору нет, бритва Оккама позволила отсечь религию от социальной этики, как необязательное для существования этики понятие, но давайте вспомним, что именно религия служила связью народов во времена феодальной раздробленности, то есть сама по себе религия - это и есть основа этики, да и Уильям Оккамский, на секундочку - дитя религии.
",1
"Надо, блджад, читать чуть дальше заголовка. Поколение долбоебов.
",1
"В смысле мерзость? Что за угнетение? Мы не пидорессы, а женщины с иной ориентацией!
",1
"Ебать у тебя бомбит. Ты мороженку приложи, что ли, а то спалишь себе дымоход, как потом с твоими друзяшками из вашей демшизы дружить будешь ?
",1
"Или из доктора Хауса.
",1
"Фёдор Конюхов совсем охренел
",1
"Старый баян как он заебал
",1
"Ага, обнимашки! Он ее душил так
",1
"Прост с психикой у типа проблемы
",1
"А давайте бросать вместе. Как раз понедельник
",1
"Так на стену добавляют, а не удаляют. Не?
",1
"Слабоумие тут явно у даривших
",1
"да ну, кем считается то? у нас, швабов, пожестче будет, я (лично) так думаю
",1
"у цыган такая же тема: облопошить нецыгана - святое дело, а вот своих трогать нельзя.
",1
"Какая то толерастия... Хуй - с ним! А она - на хуй пошла!
",1
"Козырёк на второй фотке дешёвым сайдингом обшит? Как-то он не вписывается в общий стиль дорого-бохато ...
",1
"Тупой нотариус.не семью она обрела,а никому не нужных нахлебников.
",1
"Ты че, 2080 не могла подарить? Что за нищебродство... Я бы психанул.
",1
"Так что тут не всегда в женщинах а всегда в истеричках, в моем случае отец истеричный мудак Дело в истеричках, которыми бывают и мужчины, и женщины, но последние по факту чаще ввиду физиологии
",1
"Добавить головной боли водятлу просто в порядке симметрии.
",1
"ну да, антилопу кабана еще надо найти , поймать, убить, а другие племена там и тут мешаются. схватил одного и жри. остальные подумают в джунглях потерялся...
",1
"Остальное вылизывать.
",1
"Не, не катит. Это ебань мохнатая пролетает.
",1
"Спалился, северный олень...
",1
"Я чего то не понял чего челика минусят? Таких девушек не бывает?
",1
"ЦИФРЫ, блять, не сходятся. Вот как вам отвечать после упороты ? Ну да, ладно, что взять с человека, который считает, что в молоке ничего кроме жира нету? Ну, коли вы кроме арифметики ничего не знаете, с нее и начнем! От исходных 50-ти литров осталось 12 ... ну, край 15 литров сыворотки вместе с пахтой. Куды остальное девалось? А!? Я вас спрашиваю! Раз у вас пять по арифметике? 50(молоко)-15(сыворотка 35(продукция) 35-2,2-4,5-2,5-1 24,8 Прикинбье!!!! 24,8 килов продукции просто спижжено!!! Утаили, блять от общественности!!! Если считать по-вашему , то остальное в молоке был жир? И этот только жир перешел в состояние масла, сыра, творога, рикотты? Вы не судите о людях по себе? Прибёг, проорал, обвинил ... Навальныйбля! А знаний и понимания предмета то и нет. Один пиздёж и желание оскатинить окружающих. Да к тому же еще и ..., в общем, товарищ, идите, погуглите про составы продуктов и из чего и как они состоят. Поучите физику процесса. Хотя ... вы вряд ли сможете понять все эти элементарные ..., это не огульно обвинять и пиздеть о том, чего не понимаешь. Скучно с вами. Неконструктивный вы. Вам на митинг надо!
",1
"Несколько вариантов: 1) менты полицаи мусора господа полицейские будут морозиться и в результате напишут что-то вроде ущерб меньше 5к рублей, идите нахер, бумажку не дадит, заявление не примем, номер начальника не дадим . 2) вы найдете начальника, сумеете надавить и дело таки откроют. Но по краже. А первая кража, да еще хорошо характеризуемым человеком это либо условка либо административка. Вероятнее всего административка и штраф рублей 500. 3) вы аки дятел додолбитесь до наших защитников и они таки возбудят дело по статье грабеж группой лиц с угрозами и прочим. И тут уже зависит от настроения судьи. Может дать пятом, может дать условку, может вообще оправдать, ибо ну они же не все руки тянули, да еще пьяные были это смягчающее и так далее. 4) идеальный вариант - приходите, пишете заявление, их находят, в наручники, предъявляют грабеж группой лиц, неделя на опрос свидетелей, анализ видео, явки, суд, судья в хорошем настроении присуждаем им соответствующий срок(ну года 2-3). У нас за убийство то 3-5 дают, а тут просто грабеж.
",1
"Лучший коммент за сегодня,имхо
",1
"Поверь, бизона стоит бояться. Эта зверушка тебя запросто на отбивную пустит, не говоря уж об этих шавках, которых и человек голыми руками завалить может троих.
",1
"Некоторые пешеходы крайне опасны для окружающих в силу своей агрессивности и тупости в сочетании с дебилизмом. А бешенных псов, как известно, надо отстреливать, пока они нормальных граждан не покусали...
",1
"И ленивых людей без фантазии
",1
"сохранил коммент для дружбана) почитает на досуге
",1
"Всё норм, хули ты это ваще.
",1
"Верно. Это как русского руснёй назвать.
",1
"А где подробные эмоции по типу ААААААА БЛЯТЬ НАХУЙ ? П.с. интересный пост,спасибо!
",1
"Видел сзади на бампере надпись: будешь гнать, отцу расскажу .
",1
"как из старых русских сказок. Интересно, как она изнутри выглядит
",1
"Автор красавчик, свалил из рашки на край мира и двигается своим курсом.
",1
"вот ты пиздишь, Навальный ничего такого про острова не говорил и никто не говорил,а мнение старых маразматиков не интересует, а еще Даманский отдал китайцам тоже Навальный
",1
"а представь, какой перфоманс начнется, когда она на кочку наедет
",1
"С каких пор гомосексуалы и трансгендеры - это одно и то же?
",1
"Анастасия Афанасьевна старая тупая сука
",1
"Прям на лицах написано тупые и наглые очкогорелки
",1
"Я не в рашке живу а в молдове,тут режь не режь,ничего не измениться,все кто могут съебывают куда подальше в европу,тут бороться не за что.
",1
"самаутвердился граматный ты наш?
",1
"Политика мне не интересна,это удел пьяных депрессивных личностей)
",1
"Ну так отсосал же. Совершил поступок. А судят по свершенным делам )
",1
"Может верблюдов сжечь? Во славу и величие Израиля, к примеру.
",1
"Да-да-да, обязательно надо продраться сквозь все дерьмо совка, дабы иметь право критиковать его. Только вот в чем фигня: совкодрочеры хотят все вернуть, и при этом хуй кладут на мнение тех, кто про этот совок знает. И да, я жрал во многих НИИ, оставшихся со времен совка. Полная фигня.
",1
"У нас на рынке - Коляяяяяяя разрубииии
",1
"Ой ! Не делай мине беременную голову!
",1
"А, ну понятно. Быдлота бывает только пьющей и курящей, а наоборот бывают только святые люди. Ты же понимаешь, что дело не только в этом?
",1
"Сказал бы ей: Да успокойся ты, свиноматка, хрю-хрю Это б ей было похлеще твоей оплеухи
",1
"А потом будете над хохлами ржать
",1
"Есть простое правило, НЕ БЕСИТЕ ЛЮДЕЙ! Если его соблюдать то и по лицу не зачто будет получать! (это про пляски в церкви)
",1
"ненене. этого мало. тут должен быть скрин с 2ча!
",1
"Первая Чеченская показала обратное
",1
"В такой ситуации виноваты пидарасы из Ростелекома у которых даже кошка может купить фильм с пульта. Дебилы блять.
",1
"Это там блевотина на потолке, да?
",1
"Подъехал на своей машине к месту, освобождаешь нужное тебе место от арендной машины, загоняешь на её место свою, а уже потом отгоняешь арендную машину куда подальше.
",1
"Стёб дураков, выдаваемый за искусство
",1
"Таких ХХХ нужно надеть!!!
",1
"Завербовали жидо-масоны-рептилоиды
",1
"Желаю тебе всегда играть без сапортов)
",1
"Можете завтра начинать злорадствовать, летим домой в Новосибирск, а там все серое и -7.
",1
"Нифига ты глазастый! И правда заточка осталась на асфальте.
",1
"Ну зачем же путать слабоумие с толикой шизофрении, не мешающей нормальной социализации.
",1
"своей новой бабе, дура
",1
"Весь текст - бред сивой кобылы! Анализ делать лень - вы настолько безграмотны, что тратить на вас своем время бессмысленно.
",1
"И кого это ты там целуешь на стадионе? только не говори что просто так туда ходишь...
",1
"Мммм шавуха... пища богов
",1
"Только Невротики могут сомневаться в лечении от невроза рука лицо
",1
"Попробуйте вискозные полотенца ака тряпки для уборки. Одноразовые такие. Они еще круче зевы, нежные, как попка пэрсыка
",1
"Не, такая вата непосредственно над головой - не комильфо. Даже зашитая досками, всё равно будет немного пылить, и в итоге всё это будет в легких глазах тарелках...
",1
"В каждом посте, где обсуждают многодетное быдло, находятся те, кто жалуется на нормальных, которые не могут иметь детей. Не сами нормальные с патологическими врождёнными патологиями, которые очевидно в курсе, почему у них детей, а совершенно сторонние люди, которые уверены, что беспричинно люди не могут завести детей.
",1
"Уходи вообще с пикабу с такой хуйней.
",1
"ИИИИИииииииииииииииииииииииииииии, сцуко вроде когда то страх нагоняло)
",1
"отсутствие твоего мозга
",1
"Алё, ты этот коммент оставил как раз под постом с хеппи-эндом!
",1
"Шарикам нет!!!!!!!! Кокаин? какой кокаин?
",1
"моя начальница тоже шизофреник и все об этом знают, не парься. Блядь, как её отправить в психушку?
",1
"Зачем рыться в своих диалогах и удалять лишнее? Поставил пароль и не паришься. В конце концов это личное дело каждого человека и каждой пары. Удобно им так, зачем пристал?
",1
