id,text,labels
930528504692789249,١١) الا ان الراعي رغم تأييده لأسباب إستقلالة الحريري فهو يمثل فئة انتهازية في المارونية الدينية وليس المسيحية ولا المارونية العامة !,0
930528442516418562,"#البوابة_القبطية |
#البابا للمجمع المقدس: '#المسيحية لا تعترف بـ #الجغرافيا'

https://t.co/5DK8yKi4UT",0
930528121094320128,"Retweeted محمد مبارك الهاجري (@abumbark1970):

{ولن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم قل إن هدى الله هو... https://t.co/inIWkmyTpb",1
930523720078299137,٥)الأغلبية المسيحية مستاءة من موقف الراعي وتواطؤه مع مملكة داعش الوهابية التي هجرت المسيحيين من العراق وسورية وهدمت كنائسهم بفتوى مشايخهم!,0
930518819591917568,"#صدر_حديثاً - العقيدة

الجدل المسيحي - الإسلامي عند يوحنا الدمشقي، تأليف مصطفى بوهبوه - متخصص في الدراسات الإسلامية ومقارنة الأديان، دار النور المبين، عمان الأردن، الطبعة الأولى، 1439هـ 2018مـ، 147 صفحة
- لشراء الكتاب الرجاء التواصل من خلال الـWhatsApp على الرقم: 
 00962788086860 https://t.co/3YBBNWmMft",0
930517357444902913,"مناقشة رسالة الماجستير بعنوان: السلطة التشريعية للكنيسة، وأثرها في انحراف النصرانية.
للطالبة: حصة محمد آدم أبو بكر
مبارك مقدما https://t.co/5G9edgqYBy",1
930515849118715904,"#افتتاح_كنيسه_في_الرياض
أنا مسلمة وأقول مبروك للأخوة المسيحين مارسو طقوسكم بسلام ومحبة.. 😍❤️",0
930512003323502592,وَلَن تَرْضَىٰ عَنكَ الْيَهُودُ وَلَا النَّصَارَىٰ حَتَّىٰ تَتَّبِعَ مِلَّتَهُمْ ۗ قُلْ إِنَّ هُدَى اللَّهِ هُوَ الْهُدَىٰ ۗ وَلَئِنِ اتَّبَعْتَ أَهْوَاءَهُم بَعْدَ الَّذِي جَاءَكَ مِنَ الْعِلْمِ ۙ مَا لَكَ مِنَ اللَّهِ مِن وَلِيٍّ وَلَا نَصِيرٍ (120),1
930511290614808576,اين رابطه العالم الاسلامى فى افريقيا الوسطى النصارى يذبحون المسلمين. واااااامعتصماه https://t.co/3CommgsJWr,1
930511074864128000,"كم حاخام يهودي من اللي أفتوا بقتل أطفال فلسطين يقبع في سجون اسرائيل
كم رجل دين بوذي ذبح أطفال بورما بيده يقبع في سجون بورما
كم قسيس يبارك عمليات قتل أطفال سوريا يقبع في سجون النصاري
مفيييييش
كم عالم و رجل دين مسلم يقبع ظلما خلف أسوار السجون https://t.co/Xbr5RHw6e8",1
930510730507546624,يوسف زيدان على العامة قال صلاح الدين القليوبى كان فى الخمارة بيشرب بوظة وبيقعد على القهوة طول النهار على الفيس بوك ويضحك على الناس يقولهم هجووووووووم ويجرى يشرب سحلب على القهوة والتانية المسيحية اللى اسلمت على السوشل ميديا قالت بكرة الشعراوى لانة زبالة انتوا فين,0
930508786892181505,الشيعة البحارنة هم الوحيدين الذين يحيون وفاة السيدة مريم وذلك بسبب الموروث المسيحي ( المذهب السنطوري) الذي يؤمن بوحدانية الله تعالى وان المسيح ع وامه ما هما الا عباد الله تعالى https://t.co/WpEfz96p6N,0
930507899582992384,"#المسيحيه_فى_جزيرة_العرب_قبل_الاسلام تركزت فى  مناطق
اليمامه ( نجد ) , نجران , عمان وكان لهم فيها كنائس ومن اشهر شخصياتها التاريخيه
القس مسليمة بن ثمامه ( مسيلمة الكذاب ) فى اليمامه https://t.co/Cs60vcYi20",0
930506970662129665,كيف سيتموضع اللبنانيون من مسيحيين ومسلمين بعد عودة الراعي من السعودية الى لبنان بعد ان فقد عهد عون غطاء المرجعية المسيحية!,1
930505238842413056,"#افتتاح_كنيسه_في_الرياض
أنا مسلمة وأقول مبروك للأخوة المسيحين❤️ مارسو طقوسكم بسلام ومحبة..",0
930504680848936960,"يقول الله تعالى (وَلَتَجِدَنَّ أَقْرَبَهُمْ مَّوَدَّةً لِّلَّذِينَ آمَنُواْ الَّذِينَ قَالُوَاْ إِنَّا نَصَارَى).
النصرانية دِين ورسالة وهم أقرب للمُسلمين "" السُنه "" من الطوائف المشوهه الأخرى وعلى رأسها "" الشيعه "".",1
930498860308484099,"أ. #إبراهيم_آل_مرعي في #ياهلا_الليلة
زيارة بطرس رسالة أيضًا للطائفة المسيحية في #لبنان أننا لا ننحاز لطائفة على حساب طائفة أخرى، ونجحنا سابقا في جمع 18 طائفة لبنانية في اتفاق الطائف https://t.co/UNR4JI8Q3e",0
930498859733782533,"أ. #إبراهيم_آل_مرعي في #ياهلا_الليلة
زيارة بطرس رسالة أيضًا للطائفة المسيحية في #لبنان أننا لا ننحاز لطائفة على حساب طائفة أخرى، ونجحنا سابقا في جمع 18 طائفة لبنانية في اتفاق الطائف https://t.co/aWkQ3HZAWp",0
930498475204149248,"أ. #إبراهيم_آل_مرعي في #ياهلا_الليلة
زيارة الراعي بطرس للمملكة فيها رسالة للطائفة المسيحية، وصلت للفاتيكان وأمريكا وكافة أقطار العالم، أن السعودية إذا وعدت بشيء تنفذه في الواقع https://t.co/iRJlWeMBK0",0
930498472423444480,"أ. #إبراهيم_آل_مرعي في #ياهلا_الليلة
زيارة الراعي بطرس للمملكة فيها رسالة للطائفة المسيحية، وصلت للفاتيكان وأمريكا وكافة أقطار العالم، أن السعودية إذا وعدت بشيء تنفذه في الواقع https://t.co/Ba4ch6FtjJ",0
930498159503200256,النصارى واليهود أهل كتاب ولا يعتبرون مشركين وتعمير الكنيسة لا يخالف الإسلام وان المشركين هم الذين يعبدون الاصنام مع الله وقول عزير والمسيح/١,0
930498141190742017,المركز الكاثوليكي: زيارة الراعي الى السعودية فتحت صفحة جديدة من علاقات الحوار والتعاون المسيحي الإسلامي,0
930497871232864256,الرائع محمد فتحى يكتب المسيحى مش لقمة طرية https://t.co/1wUj3o7vIo,0
930497338170335232,#المسجد_الأعظم لم يتقبلوا العلمانين و المسيحين البناء تلك المسجد يقلون أن الأولوية بناء المستشفيات ونسو ان مرضىهم الوهمي يشفى في المساجد,0
930496806798200833,البابا يدعو الفرق المسيحيّة المترشّحة لنهائيّات كأس العالم لآداء العمرة في الفاتيكان قبل التوجّه إلي روسيا .,0
930496583761833987,مسيحي في قناة مسيحية يستشهد بآية من القرآن وحديث نبوي والجمهور المسيحي يصفق بحرارة https://t.co/vetnFAcV4u,0
930493326582829059,"أخلاق صلاح الدين الأيوبي تأثر بها فرسان النصارى وبلغ بهم أن هجروا ديانتهم النصرانية وانضموا إلى المسلمين

توماس أرنولد 
⁧",0
930491828733988871,ولن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم #كاس_العالم_حيوحشنا_٩,1
930491066918334464,التوافق الاسلامي المسيحي بزياره البطريرك الماروني للسعوديه يعكس ان #حزب_الله اخطر علي الاسلام من اليهود ، ليس له ذمه ولا عهد أو أمان,1
930490638986104832,".
من هذا الباب .. باب الطباق السبع بقصر الحمراء خرج أبو عبدالله الصغير مسلّما غرناطة ومخلفا وراءه ثمانية قرون من حضارة المسلمين بين يدي النصارى.
. https://t.co/jpMeeQvx3O",1
930490224982966272,التوافق المسيحي الاسلامي في زيارته البطريرك الماروني للسعوديه يخرج الشيعه من الدائره الاسلامية بالكامل،الشيعة اخطر من اليهود  #سعد_الحريري,1
930488831668826112,السعودية تقطع اخر امل لاعادة فتح مطار صنعاء باستهدافها جهاز الارشادالملاحي الجوي بغارة علي المطار هذا الامر لاترضي به اي انسانيه في العالم سواء المسلمين  النصاري اليهود اتقوالله في مظلومية كل اليمنين فهم جز من بني البشر,1
930488592027267072,نتقدم بالتعازي إلى جميع الاخوه الاحبه من الطائفة المسيحية بذكرى وفاة السيدة الطاهرة مريم العذراء والدة نبي الله عيسى التي يصادف اليوم وفاته 24 صفر او 25 https://t.co/DJGX7aw8FO,0
930488135833804801,"فيروز تغني قصيدة الشاعر المسيحي سعيد عقل
غنيت مكة

https://t.co/Oabz6adhun",0
930487610325204992,المسيحية ماتت سريريا قبل قرون ويبقيها على قيد الحياة تزويرها لتتلاءم مع الفكر العلماني الشائع. يمكن للإسلام ان يفعل نفس الشيء بشرط التخلي عن نصوص الاقصاء والتكفير والعبودية والتمييز ضد المرأة والخروج من السياسة والعودة للمسجد.,1
930487524958527488,"القصص الأسطوري في الأناجيل... إقامة (لعازر) نموذجا

حوارات في اللاهوت المسيحي (20)

https://t.co/ueQ4foSQEP",0
930486872048095233,"سؤال .... 

ليه وسائل الاعلام المسيحية مهمته بموضوع مدير مدرسة المصرية الحديثة لغات؟ 

لم تهتم بموضوع تهجير اقباط... https://t.co/wJVkrPxbZB",1
930485442490888192,"الأمر عندى له شقان 
اولا التحول الجديد فالمملكة لقبول الأخر 
ونحن الشعوب المقهورة نسأل تضع الرياض يدها فى يد المسيحين لتسوية الامر ولا تضعه فى يد المسلمين بخصوص هذا الشأن",1
930485372294922240,أعجبني فيديو @YouTube على https://t.co/Unuovz7mji مسلم هدم الدين المسيحي في 13 دقيقة !!!!,1
930485057994752000,الشيعة البحارنة هم الوحيدين الذين يحيون وفاة السيدة مريم وذلك بسبب الموروث المسيحي ( المذهب السنطوري) الذي يؤمن بوحدانية الله تعالى وان المسيح ع وامه ما هما الا عباد الله تعالى https://t.co/9X7I3kqpPV,0
930483582837166080,النصارى إخوة للإخوان المسلمون فلاغرابه ان يسمى الإخواني المتمرد ثآئر بلسان الأوروبيين https://t.co/0XxsIoZVQb,0
930481698185400321,"*ماذا لو أن خالد بن الوليد فجَّر كنيسة عين التمـــر وقتل من فيها* ؟؟!!

هناك كنيسة اسمها عين التمر في بادية العراق لما فتحها خالد بن الوليد رضي الله عنه وجد فيها أربعين غلاما يتعلمون الأنجيل ويتدارسونه لنشر النصرانية في الشرق .

 وكان بينهم سيرين و يســــار  و نصــير .",0
930480672631902213,كانت آخر حركة تحررية قبل تسعين سنة شمال البلاد مع الخطابي..تحالف ضدها كل النصارى و كل خدامهم..ضاع السر..و انتهت بالفشل..,0
930479228843413504,"عضو الهيئة الإسلامية المسيحية؛ الأب مانويل مسلم: ""يجب إقالة البطريرك ""ثيوفيلوس"" الثالث لمشاركته في تسهيل صفقات بيع مشبوهة لأراضٍ وقفية تابعة للكنيسة إلى الاحتلال"" https://t.co/BaP7Jq44w0",0
930478754283081729,"بئس المثقفين أنتم؛
لم نسمع أحد من مثقفي تركيا نادى بالعودة إلى ثقافة قبائل الغز التركية كشرط للتطور
ولم نسمع أحد من مثقفي السويد نادى بالنكوص عن المسيحية والعودة إلى ثقافة الفايكنج الملحدين كشرط للتطور
ولم نسمع أحد من مثقفي أوروبا نادى بالعودة إلى ثقافة القرون الوسطى كشرط للتطور https://t.co/lcMMTKR3ZG",0
930478321334472709,"سمعت اغنية حقت المسيحين 😂😂😂
كل كلامها معناة يهلك من ضحك 😭",0
930476206545350662,"الداخلية بدل ما تشغل نفسها بمنع صلاة المسيحيين تقبض على من ينتحل صفة مأذون ويزوج القاصرات
وبالمرة تقبض على ابو القاصر الذى سعى لتزويجها
والوعاظ بدل ما ينادوا بتعدد الزوجات ويشتموا النصارى يعقلوا أهالى القاصرات
والازهر بدل ما يدرس آوجه النكاح يدرس تبعات زواج القاصرات https://t.co/f2NZtoTp1p",0
930475546353467392,ماهي يمكن لسه مسيحية ؟ والتعدد حرام في المسيحية ....😂😂😂😂😂😂 https://t.co/4WZZs3jsEt,0
930472763294453760,لا اعرف لماذا كانوا يعاقبون النصارى اذا تجمعوا ليؤدوا صلاتهم، والله يقول في القرآن( ولولا دفع الله الناس بعضهم ببعض لهدمت صوامع وبيع وصلوات ومساجد ) الله يريد دور عبادته قائمة ليُذكر اسمه,0
930465740561502208,لن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم..الحمد لله الذي أراني متبع ملة إسرائيل ممن يدعي التوحيد وقتل العرب المسلمين في العراق وسوريا واليمن ولبنان وفلسطين https://t.co/piiKFappIg,0
930465449598431234,عقبال ما يرجع ينعمر بصوت تراتيل النصارى و يمارس الجميع حرية معتقده . https://t.co/MArYA3rfDH,0
930464996940709889,"الصليب المقلوب ومعانيه المختلفة.. 
- رمزية صلب بطرس 
- سعي قلب الشعائر المسيحية من كنيسة الشيطان https://t.co/aKBmfrtdV7",1
930459738764013568,لماذا تعتبرون ان إعطاء حق هديه المسيحيه كانت قبل الاسلام في الحجاز ،فهذه كنيسة وليست جامع,0
930459463085182976,ولن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم قل إن هدى الله هو الهدى ولئن اتبعت أهواءهم بعد الذي جاءك من العلم ما لك من الله من ولي ولا نصير ///////,1
930459351516614662,"ما بعد المقابلة!
جعجع في مأتم مع ربيبه أشرف ريفي! 
كان يتوقّع إعلان حرب بلسان سعد الحريري من السعودية!
خاب أمله!
رهاناته خاسرة منذ الحرب الأهلية إلى إسقاط الأسد!
رهاناته كانت تودي بآلاف الشباب المسيحي!
خسارته اليوم على نفسه،
الزمن تغيّر،
هل سيفهم قبل فوات الآوان؟!
إنشالله...",0
930459136759943168,"عضو الهيئة الإسلامية المسيحية، الأب مانويل مسلم: ""يجب إقالة البطريرك ثيوفيلوس الثالث لمشاركته في تسهيل صفقات بيع مشبوهة لأراضٍ وقفية تابعة للكنيسة إلى الاحتلال"".",0
930458632415862784,"عضو الهيئة الإسلامية المسيحية، الأب مانويل مسلم: ""يجب إقالة البطريرك ثيوفيلوس الثالث لمشاركته في تسهيل صفقات بيع... https://t.co/ieoo9kAZUF",0
930457673392418816,"#الراعي_اقتنع_وانتو
قناعة الراعي سوف تسبب حرج لرئيس الجمهورية خاصة أنها تأتي من الرمز المسيحي الأول",0
930456655820673025,البطريك المسيحي ليش جاي للسعوديه ؟ يعني وش بيننا وبينهم ووش بيكون اتفاق,1
930454615153369088,"المسيحية إلى زوال والإسلام سيهيمن في أوربا : 

https://t.co/sbM6hq4vGJ",1
930453349186637824,"#لمن_يهمه_الامر: اشهر أغنية عن مكة ألفها ولحنها وغناها مسيحيون... انها المسيحية المستنيرة في لبنان المستنير 

@Annahar @FayrouzOfficial @LBCI_NEWS @MTVLebanonNews @OTVLebanon @AlakhbarNews @aljoumhouria @ALJADEEDNEWS @BassamAbouZeid @mawtoura @Fairouzna https://t.co/59mTxu7Pqi",0
930450263470759936,"https://t.co/iYzHe1pEKY
عزيزي #المُفتري العام، من قدك، أصبح #اليهود يشكرونك من أعلى مستوى، وفتاويك لها صدى قبول عند اليهود، وبِقَدْرِ الإِنْبِطَاح يَكُون التَقْدِير! ﴿وَلَن تَرْضَىٰ عَنكَ الْيَهُودُ وَلَا النَّصَارَىٰ حَتَّىٰ تَتَّبِعَ مِلَّتَهُمْ﴾",0
930447740294914049,حسبنا الله ونعم الوكيل ..الجاليه المسلمه الافريقيه ..اماان يعتنقوا المسيحيه واما الذبح https://t.co/amRaQGFZIX,1
930446449330085888,"- لكن قد تجمعهم المصالح!

النصارى يعتقدون كره وبغض اليهود لأسباب: 
١-اعتقادهم أنهم قتلة المسيح ابن مريم، ٢-الفساد الأخلاقي لليهود، ٣-عقدة التمييز العنصري عن اليهود، ٤-عدم ولاء اليهود للأوطان التي يعيشونها .",1
930436912434896896,"😔🔞❗❗❗👆👆👆👆
مشهد رهيب ،،،، في جمهورية افريقيا الوسطى ، يخيّرون؛.. بين اعتناق الديانة المسيحية او الموت  ويختارون الموت ويستشهدون بالآية؛( إِنَّ الَّذِينَ قَالُوا رَبُّنَا اللَّهُ ثُمَّ اسْتَقَامُوا تَتَنَزَّلُ عَلَيْهِمُ الْمَلَائِكَةُ أَلَّا تَخَافُوا وَلَا تَحْزَنُوا https://t.co/xnydWfOXJB",1
930434531991195648,السياحة الدينية المسيحية في البقاع: كنائس ومزارات وتمثال للسيد العذراء! https://t.co/SbWIAAHgab https://t.co/RfjHadvMMw,0
930434222799622144,"حمايۃ أملاك الأوقاف العربيۃ المسيحيۃ والإسلاميۃ مطلب وطنيّ ..
يجب الإسراع في عزل البطريرك ثيوفيلوس و إيجاد قانون كنسي جديد يتصدى لهذه الصفقات المشبوهۃ 
#الكنيسة_مش_للبيع 💔 https://t.co/cxtixV4f1F",0
930433722381406208,قطبي العالم المسيحي والاسلامي اللهم اجعل اجتماعهما للسلام والامن والمحبة ضد المجوس واعداء الديانات والانسانية https://t.co/TMcWsc6VaN,1
930429509253308416,استغفر الله لن تصبحي أمراء حقيقه يا صبحي اول مرا اشوف حد يصلي ويصور  وبعدين شكله تمثيل من اللي مصورها حبيبها المسيحي والله يضحك بس احس اني سخيفه😒😂😂😂 https://t.co/BGwqTsUDOp,0
930428920666652672,"4/13 الاسلام اعلاميا … 

لكن وجد في الاسلام كل الاجوبة التى لم يجدها في النصرانية فأشهر اسلامه واصبح مؤذن لاحد",0
930427512596910080,نحو الله (1-14)، مقالات في الطريق الروحي والحياة في المسيح | مدرسة الإسكندرية للدراسات المسيحيّة - مكتبة مدرسة... https://t.co/l6SUkts2tI,0
930427496385966080,ابدا لم يكن هناك ابتعاد بين الاسلام و المسيحيه الا في خيال اصحاب الفتن و السياسه ....#الاسلام #المسيحيه,0
930427466228826112,"J'aime une vidéo @YouTube : ""بسام جرار-تفسير-""ولن ترضى عنك اليهود ولا النصارى "" ج1"" à l'adresse",0
930426743407685633,"J'aime une vidéo @YouTube : ""بسام جرار-تفسير- ""ولن ترضى عنك اليهود ولا النصارى ""ج2"" à l'adresse",1
930422996254081024,وَلَن تَرْضَىٰ عَنكَ الْيَهُودُ وَلَا النَّصَارَىٰ حَتَّىٰ تَتَّبِعَ مِلَّتَهُمْ,1
930421507834118146,دعونا باسم الضحايا الذي قتلهم النازي الارزدكسي فلادميربوتين ان نرسل بصقة جيدة لمسيح هذا الواطي السفاح فلادمير بوتين ونذكر العالم واصحاب الضمير بمايرتكبه من جرائم هذا الارهابي المسيحي الارزدكسي فلادمير بوتين بحق السورين الاحرار الذين خرجوا لاسقاط عمليهم الواطي العلوي بشارالاسد,1
930420876717195265,لماذا غاب الصليب المسيحي عن صدر البطريرك الراعي وعن صدر المطران مطر في السعودية؟ https://t.co/hmrmT6W15X,0
930420593379471360,سلمان الحزم .اعتقل علماء الأمة .واحتفى بكاهن النصارى😂😂😂ومن شر الباليه مايضحك,0
930420241288527872,"واقع الاعلام الغربي
وايضاً اعلامنا المأجور
 (( ولن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم ))🚶🏻 https://t.co/cAcnibMk0K",1
930417752308895744,"الادوات التي تستخدمه السعودية ضد ايران حتى الان لم ترتقي لتجعل ايران تعرف حجمها الحقيقي في المنطقة وسط شعوب سنية !
مثل دعوة الراعي الى الرياض هي اداة لا تشكل شيء فقرار النصارى في لبنان ليس بيد الراعي",0
930413408297635840,يعني خلاص ماراح نسمع في خطب الجمعة والمناسبات الدينية الدعاء على الكفار والانتقام من المسيحين والموت للصليبيين . https://t.co/7fko3FN3iQ,1
930412943476428801,"وزير الاتصالات الإسرائيلي يهنئ #مفتي_المملكة ويدعوهه لزيارة الكيان الصهيوني بسبب فتواه
(ولن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم) https://t.co/qDpREX3w9o",1
930411117070995457,"#شخصية_اليوم :
#يوسف_بن_تاشفين أسد المغرب الإسلامي، وأمير دولة المرابطين، ومنقذ الأندلس من السقوط بأيدي النصارى،... https://t.co/EGk6zpvBNM",0
930410979829182464,"#شخصية_اليوم :
#يوسف_بن_تاشفين أسد المغرب الإسلامي، وأمير دولة المرابطين، ومنقذ الأندلس من السقوط بأيدي النصارى،... https://t.co/92tw2hcToX",0
930410503184224256,"نعم اختلف مع الملة النصرانية واليهودية؛ كون ""ملتي حنيفية""٬ ولكن احترم اهلها٬ واختلافنا سيحل عند الديان٬ ولكن مع ترميم الاثار التاريخية٬ والاعتزاز بتاريخ الوطن العريق والمتنوع والثري. ولا للتشدد الديني والفكر والصوت الواحد؛ نحن ابناء آدم.",0
930409685601177600,"#من_تخميسي_للبردة

اذْكُرْ نَبِـيـَّكَ وَلْهانًا به، و هِـمِ
و اشْرَبْ كؤوسَ الهُدَى في ليلِكَ البَـهِمِ
و اسْمَعْ نَصِيحَةَ صَبٍّ في الهوى فَهِمِ:
(دَعْ ما ادّعَـتْهُ النّصارَى في نَبيِّهِمِ*وَ احْكُمْ بِمَا شِئْتَ مَدْحًا فيهِ وَ احْتَكِمِ)",0
930409206141865985,"أن تشرب قهوة مع صديقك اليهودي، ثم تذهبان لزيارة صديقكما الملحد فتلقيان التحية على بائعة الورود الهندوسية ، فتجدان المسلم يمازح المسيحي، و الشيعي يصلح مئذنة المسجد السني..
هل سيغضب الله لو فعلتم هذا ؟
هل سيغضب الله لو حذفتم من الحرب راء ؟🙊🙊",0
930408261114884096,بالصور.. جامعة لبنانية تهين المقدسات المسيحية https://t.co/kx2oylQYhq,1
930405223000133633,#البطريرك_اللبناني رئيس رؤساء الأساقفة وهذا المنصب لأربعة كراسي روحية فقط وهو يعني ولاية للرعية المسيحية تتوزع على اربع مناطق في العالم..!,0
930404021399146496,"بوعاهاههاهاهاهااههاااها،ياخوفى المسيحين عندنا يقدمو هجرة للسعوديه فى المستقبل القريب
خليك انت حاطط ايدك فيها @AlsisiOfficial  وسايب الكنائس تنقفل هنا https://t.co/K4Wsi8sdpa",0
930402448853913600,"#البطريرك_اللبناني
هزلت 
يسجنون المشايخ ويستقبلون التسلب بطريق النصارى 😶",0
930400097929711617,"الماكينات الألمانية الإنتخابية والكوكتيل الحكومي !
وعد الحزب الإتحادي المسيحي الناخب الألماني المحترم بتحديد... https://t.co/VrcQXqfmsQ",0
930398429020385280,"بالصور.. جامعة لبنانية تهين المقدسات المسيحية
https://t.co/nwH87In3xP https://t.co/WmRO0bQuef",0
930395379434127360,جامعة لبنانية تهين المقدسات المسيحية  https://t.co/19ThgSH8M4,1
930394066759634945,"الساعة والصليب 
السعوديون نزعوا الساعة من يد سعد الحريري  لانهم لا يؤمنون
بالساعة..!!
ونزعوا الصليب عن صدر البطريرك
لانهم لا يؤمنون بالصليب...!!
عند ذلك تساوى الحريري ( السني)
والبطريرك ( المسيحي )في احترام
السعودي للبنان..!!!!!!",0
930392918736691200,جامعة لبنانية تهين المقدسات المسيحية  https://t.co/4UciiGeXnH,1
930391236816572416,"(ولن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم) 👈 وافهم يافهيم!😊

#الجيش_السلماني ✌🇸🇦❤ https://t.co/i1xgFVzAmI",1
930389150804643840,بالصور.. جامعة لبنانية تهين المقدسات المسيحية https://t.co/J2TELcWEfo,1
930388627015847937,"#السعودية / البطريرك #اللبناني الماروني المسيحي يلتقي #الملك_سلمان وولي عهده و #الحريري في #الرياض .
#اقتصاد 
 https://t.co/PXQQgRPOXt",0
930387465348833280,أناشيد سليمان | مدرسة الإسكندرية للدراسات المسيحيّة - مكتبة مدرسة الأسكندرية https://t.co/kPNk3Tnmw2,0
930386613666045952,"ان كنتي مسيحية لبوس الخشبات .. وان كنتي علوية حيدر ما مات 
.
هذه أحد أدوات التقارب بين المسيحي والحزبلاتي التي كان يروج لها بشار الاسد ونصرالله .. بحجة حماية الاقليات 
.
عن طريق الكازينوهات والدبكات 
#البطريرك_اللبناني #سعد_الحريري",1
930386247490646017,"""البيت المسيحى🏠 ليس جدران عليها صور قديسين ، بل كنيسة يسكن فيها المسيح""⛪💙",0
930385844715819008,"لا مصلحة ل #ايران وأداتها #حزبالة بالمقاربة بين المسيحي والمسلم لأنهم يتعكزون على سالفة حماية الأقليات في المنطقة .. 
.
 #البطريرك_اللبناني أتى للرياض مهد الدين الاسلامي ووجد تسامح ومحبة لم يجدها بأي مكان آخر 
.
#سعد_الحريري #الراعي #تحت_الضغط",0
930384962817314816,المسيحين الفلسطينين مثل الاقباط مظلومين من كل الاطراف,0
930384677185245185,الخبر يتضمن ترميم كنيسة عمرها ٩٠٠ سنة وهذا يعني السماح لأتباع الديانة المسيحية المقيمين لدينا بممارسة شعائرهم الدينية،،، https://t.co/IQS4flatCP,0
930383988610535424,"إييييه ألييام ، أخر زمام ولو كيبغيو النصارى و الياهود ،
 الله إخرجنا من هاد الدنيا سالمين",1
930380430913753088,دايما كدة فى كل كلية تلاقي الجماعة المسيحين واخدين ركن كدة لوحدهم .. بيبقا احلي ركن ده ولا ايه 😂😂😂😻❤🙈,0
930380075245162497,"عرفت ان الله مبدع عندما خلق
الامام علي بن ابي طالب (ع)...
َ
_الاديب_المسيحي_لوركا_
#عطر_السحاب
#مستمرون_للدعم 
#صوت_الحق_للدعم
#حساس_شاعر_للدعم https://t.co/B9h2pODVmX",0
930378961317761024,وبالمره تحول انت واشكالك من نوابح واحذية الغرب لليهوديه أو النصرانية علشان نفهم سر عدائهم لدين وأهله وتكونوا اكثر وضوح https://t.co/BzP4pp9O1d,1
930378209715212288,""" ولن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم "" 

حشرك الله معهم يا سلمان .. https://t.co/mzANMIhFTo",1
930376074357194752,كاتدرائية كانتربري هي من أقدم وأشهر المعابد المسيحية في إنجلترا  [بحاجة لمصدر] بنيت للمرة الأولى… https://t.co/NccPtxtD1i,0
930375245537693696,كنت اتمنى كمواطن غيرملقوف ان اعرف سبب دعوة رجل الدين المسيحي اللبناني وتحديدافي وقت الازمه مع لبنان عون/ حزب ابليس ودمتم،،٠,1
930374521378476032,"لو طبعتم مع  الصهاينة وتقاربتم مع النصارى:
 فقد تعهد الله بحفظ القرآن:
 غير المغضوب عليهم=اليهود 
ولا الضالين= النصارى",1
930370104348610560,"اتباع حزب الله لهم يومين مسوين روحهم يحبون المسيحين ومتعبهم تفكير ليه البطريرك مخفي الصليب مع انه معروف عنه لبس الاعتيادي كذا
 بس احرجهم الي جالس جنب البطريرك اظهر صليبة ولا مابتئدر علية السعاودية  #البطريرك_الراعي https://t.co/CKeipJMSCg",1
930369874756538368,حين سيطرة النصارى على الأندلس و اقتلاع الإسلام منها...كانوا يحتفظون بأطفال  المسلمين و يربونهم تربية صليبية...ليصبحوا من أكثر العساكر شراسة في محاربة العربي المسلم بالأندلس...,1
930364275192946688,"#أردوغان : أقتدي ب #السلطان_عبد_الحميد في احترام حقوق منتسبي الأديان السماوية!

#الإسلام
#الدولة_العثمانية
#تركيا
#احترام_الأديان
#المسيحية
#اليهودية
#أماكن_للعبادة_في_الملاعب_والمطارات_التركية

https://t.co/C26BQBQXRL",0
930362195304701952,شهادة من سعودي بحقيقة المسيح و المسيحية: https://t.co/LXaLj6gYSO via @YouTube,0
930361221043322880,حسب ماورد من أخبار أنّ بني عبد قيس سكان الجزء الشرقي من الجزيرة العربية كانوا يعتنقون النسطورية المسيحية الموحدة لله وقد أسلموا راغبين. https://t.co/36wiiCUcVg,0
930359404242915328,انا رح تمثال ل فارس سعيد ببيتي اذا حول السعودية ل دولة مسيحية....وحول جوامع الوهابية لكنائس....لان المسيحية دين سلام بالمقابل دين الدب الداشر دين داعش وقاعدة,1
930355915391488000,مئات آلالف اللبنانيين في السعودية والخليج قسم كبير منهم مسيحيون يعاملون معاملة الابن المدلل ويتم تفضيلهم على المسلمين في بعض الاحيان. ايها المسيحي الممانع المدلل المعجب بشربل خليل وطوني اوريان وبي الكل: كيف تشرب من هذه البئر وترمي حجراً فيها؟,1
930349425918177280,أخي المتمشيخ:لاتبع دينك بدنياك فمتاعها قليل وقد يسبق الموت التوبة فبماذا تقابل ربك؟{يا أيها الذين آمنوا إن كثيرا من الأحبار والرهبان ليأكلون أموال الناس بالباطل ويصدون عن سبيل الله}قال ابن عيينة:من فسد من علمائنا كان فيه شبه من اليهود،ومن فسد من عبّادنا كان فيه شبه من النّصارى,1
